To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

05A105--S.F. Stillaguamish R. @ Jordan Rd. Bridge

DATE         TIME    FLOW (cfs)   QUALITY
10/04/2009   10:30          512         1
10/04/2009   10:45          506         1
10/04/2009   11:00          500         1
10/04/2009   11:15          506         1
10/04/2009   11:30          500         1
10/04/2009   11:45          500         1
10/04/2009   12:00          500         1
10/04/2009   12:15          500         1
10/04/2009   12:30          494         1
10/04/2009   12:45          488         1
10/04/2009   13:00          494         1
10/04/2009   13:15          494         1
10/04/2009   13:30          482         1
10/04/2009   13:45          488         1
10/04/2009   14:00          488         1
10/04/2009   14:15          488         1
10/04/2009   14:30          476         1
10/04/2009   14:45          476         1
10/04/2009   15:00          482         1
10/04/2009   15:15          482         1
10/04/2009   15:30          476         1
10/04/2009   15:45          482         1
10/04/2009   16:00          471         1
10/04/2009   16:15          465         1
10/04/2009   16:30          476         1
10/04/2009   16:45          471         1
10/04/2009   17:00          460         1
10/04/2009   17:15          465         1
10/04/2009   17:30          460         1
10/04/2009   17:45          465         1
10/04/2009   18:00          465         1
10/04/2009   18:15          460         1
10/04/2009   18:30          449         1
10/04/2009   18:45          460         1
10/04/2009   19:00          460         1
10/04/2009   19:15          449         1
10/04/2009   19:30          454         1
10/04/2009   19:45          454         1
10/04/2009   20:00          454         1
10/04/2009   20:15          449         1
10/04/2009   20:30          443         1
10/04/2009   20:45          454         1
10/04/2009   21:00          449         1
10/04/2009   21:15          443         1
10/04/2009   21:30          443         1
10/04/2009   21:45          438         1
10/04/2009   22:00          443         1
10/04/2009   22:15          438         1
10/04/2009   22:30          438         1
10/04/2009   22:45          438         1
10/04/2009   23:00          438         1
10/04/2009   23:15          433         1
10/04/2009   23:30          438         1
10/04/2009   23:45          438         1
10/05/2009   00:00          433         1
10/05/2009   00:15          433         1
10/05/2009   00:30          433         1
10/05/2009   00:45          428         1
10/05/2009   01:00          422         1
10/05/2009   01:15          428         1
10/05/2009   01:30          428         1
10/05/2009   01:45          417         1
10/05/2009   02:00          422         1
10/05/2009   02:15          422         1
10/05/2009   02:30          422         1
10/05/2009   02:45          422         1
10/05/2009   03:00          417         1
10/05/2009   03:15          422         1
10/05/2009   03:30          417         1
10/05/2009   03:45          407         1
10/05/2009   04:00          417         1
10/05/2009   04:15          412         1
10/05/2009   04:30          412         1
10/05/2009   04:45          402         1
10/05/2009   05:00          412         1
10/05/2009   05:15          402         1
10/05/2009   05:30          412         1
10/05/2009   05:45          407         1
10/05/2009   06:00          402         1
10/05/2009   06:15          407         1
10/05/2009   06:30          397         1
10/05/2009   06:45          402         1
10/05/2009   07:00          397         1
10/05/2009   07:15          402         1
10/05/2009   07:30          402         1
10/05/2009   07:45          402         1
10/05/2009   08:00          402         1
10/05/2009   08:15          397         1
10/05/2009   08:30          402         1
10/05/2009   08:45          397         1
10/05/2009   09:00          397         1
10/05/2009   09:15          397         1
10/05/2009   09:30          397         1
10/05/2009   09:45          402         1
10/05/2009   10:00          388         1
10/05/2009   10:15          388         1
10/05/2009   10:30          388         1
10/05/2009   10:45          388         1
10/05/2009   11:00          397         1
10/05/2009   11:15          392         1
10/05/2009   11:30          388         1
10/05/2009   11:45          383         1
10/05/2009   12:00          388         1
10/05/2009   12:15          383         1
10/05/2009   12:30          383         1
10/05/2009   12:45          378         1
10/05/2009   13:00          388         1
10/05/2009   13:15          388         1
10/05/2009   13:30          383         1
10/05/2009   13:45          383         1
10/05/2009   14:00          378         1
10/05/2009   14:15          378         1
10/05/2009   14:30          383         1
10/05/2009   14:45          378         1
10/05/2009   15:00          378         1
10/05/2009   15:15          378         1
10/05/2009   15:30          378         1
10/05/2009   15:45          383         1
10/05/2009   16:00          388         1
10/05/2009   16:15          368         1
10/05/2009   16:30          374         1
10/05/2009   16:45          378         1
10/05/2009   17:00          373         1
10/05/2009   17:15          373         1
10/05/2009   17:30          368         1
10/05/2009   17:45          368         1
10/05/2009   18:00          373         1
10/05/2009   18:15          373         1
10/05/2009   18:30          368         1
10/05/2009   18:45          368         1
10/05/2009   19:00          373         1
10/05/2009   19:15          362         1
10/05/2009   19:30          362         1
10/05/2009   19:45          362         1
10/05/2009   20:00          368         1
10/05/2009   20:15          368         1
10/05/2009   20:30          362         1
10/05/2009   20:45          368         1
10/05/2009   21:00          356         1
10/05/2009   21:15          356         1
10/05/2009   21:30          356         1
10/05/2009   21:45          356         1
10/05/2009   22:00          356         1
10/05/2009   22:15          356         1
10/05/2009   22:30          356         1
10/05/2009   22:45          356         1
10/05/2009   23:00          356         1
10/05/2009   23:15          350         1
10/05/2009   23:30          356         1
10/05/2009   23:45          356         1
10/06/2009   00:00          350         1
10/06/2009   00:15          350         1
10/06/2009   00:30          345         1
10/06/2009   00:45          350         1
10/06/2009   01:00          350         1
10/06/2009   01:15          356         1
10/06/2009   01:30          350         1
10/06/2009   01:45          339         1
10/06/2009   02:00          345         1
10/06/2009   02:15          339         1
10/06/2009   02:30          350         1
10/06/2009   02:45          339         1
10/06/2009   03:00          339         1
10/06/2009   03:15          339         1
10/06/2009   03:30          339         1
10/06/2009   03:45          339         1
10/06/2009   04:00          345         1
10/06/2009   04:15          339         1
10/06/2009   04:30          333         1
10/06/2009   04:45          339         1
10/06/2009   05:00          339         1
10/06/2009   05:15          333         1
10/06/2009   05:30          333         1
10/06/2009   05:45          339         1
10/06/2009   06:00          339         1
10/06/2009   06:15          328         1
10/06/2009   06:30          339         1
10/06/2009   06:45          328         1
10/06/2009   07:00          328         1
10/06/2009   07:15          333         1
10/06/2009   07:30          328         1
10/06/2009   07:45          328         1
10/06/2009   08:00          333         1
10/06/2009   08:15          328         1
10/06/2009   08:30          323         1
10/06/2009   08:45          328         1
10/06/2009   09:00          328         1
10/06/2009   09:15          323         1
10/06/2009   09:30          328         1
10/06/2009   09:45          328         1
10/06/2009   10:00          323         1
10/06/2009   10:15          323         1
10/06/2009   10:30          323         1
10/06/2009   10:45          323         1
10/06/2009   11:00          328         1
10/06/2009   11:15          318         1
10/06/2009   11:30          323         1
10/06/2009   11:45          328         1
10/06/2009   12:00          318         1
10/06/2009   12:15          312         1
10/06/2009   12:30          323         1
10/06/2009   12:45          312         1
10/06/2009   13:00          312         1
10/06/2009   13:15          323         1
10/06/2009   13:30          323         1
10/06/2009   13:45          312         1
10/06/2009   14:00          312         1
10/06/2009   14:15          318         1
10/06/2009   14:30          312         1
10/06/2009   14:45          312         1
10/06/2009   15:00          312         1
10/06/2009   15:15          307         1
10/06/2009   15:30          312         1
10/06/2009   15:45          307         1
10/06/2009   16:00          307         1
10/06/2009   16:15          312         1
10/06/2009   16:30          312         1
10/06/2009   16:45          312         1
10/06/2009   17:00          312         1
10/06/2009   17:15          302         1
10/06/2009   17:30          307         1
10/06/2009   17:45          302         1
10/06/2009   18:00          302         1
10/06/2009   18:15          312         1
10/06/2009   18:30          302         1
10/06/2009   18:45          307         1
10/06/2009   19:00          302         1
10/06/2009   19:15          302         1
10/06/2009   19:30          307         1
10/06/2009   19:45          302         1
10/06/2009   20:00          307         1
10/06/2009   20:15          307         1
10/06/2009   20:30          307         1
10/06/2009   20:45          302         1
10/06/2009   21:00          297         1
10/06/2009   21:15          297         1
10/06/2009   21:30          302         1
10/06/2009   21:45          302         1
10/06/2009   22:00          302         1
10/06/2009   22:15          288         1
10/06/2009   22:30          297         1
10/06/2009   22:45          297         1
10/06/2009   23:00          297         1
10/06/2009   23:15          297         1
10/06/2009   23:30          293         1
10/06/2009   23:45          297         1
10/07/2009   00:00          292         1
10/07/2009   00:15          297         1
10/07/2009   00:30          302         1
10/07/2009   00:45          297         1
10/07/2009   01:00          297         1
10/07/2009   01:15          297         1
10/07/2009   01:30          297         1
10/07/2009   01:45          283         1
10/07/2009   02:00          292         1
10/07/2009   02:15          292         1
10/07/2009   02:30          288         1
10/07/2009   02:45          288         1
10/07/2009   03:00          297         1
10/07/2009   03:15          292         1
10/07/2009   03:30          283         1
10/07/2009   03:45          288         1
10/07/2009   04:00          283         1
10/07/2009   04:15          283         1
10/07/2009   04:30          278         1
10/07/2009   04:45          283         1
10/07/2009   05:00          292         1
10/07/2009   05:15          288         1
10/07/2009   05:30          288         1
10/07/2009   05:45          283         1
10/07/2009   06:00          283         1
10/07/2009   06:15          288         1
10/07/2009   06:30          283         1
10/07/2009   06:45          288         1
10/07/2009   07:00          283         1
10/07/2009   07:15          278         1
10/07/2009   07:30          288         1
10/07/2009   07:45          288         1
10/07/2009   08:00          283         1
10/07/2009   08:15          278         1
10/07/2009   08:30          278         1
10/07/2009   08:45          274         1
10/07/2009   09:00          283         1
10/07/2009   09:15          283         1
10/07/2009   09:30          278         1
10/07/2009   09:45          283         1
10/07/2009   10:00          278         1
10/07/2009   10:15          274         1
10/07/2009   10:30          278         1
10/07/2009   10:45          278         1
10/07/2009   11:00          283         1
10/07/2009   11:15          278         1
10/07/2009   11:30          269         1
10/07/2009   11:45          283         1
10/07/2009   12:00          274         1
10/07/2009   12:15          288         1
10/07/2009   12:30          278         1
10/07/2009   12:45          283         1
10/07/2009   13:00          288         1
10/07/2009   13:15          278         1
10/07/2009   13:30          278         1
10/07/2009   13:45          288         1
10/07/2009   14:00          274         1
10/07/2009   14:15          274         1
10/07/2009   14:30          269         1
10/07/2009   14:45          283         1
10/07/2009   15:00          274         1
10/07/2009   15:15          274         1
10/07/2009   15:30          274         1
10/07/2009   15:45          278         1
10/07/2009   16:00          269         1
10/07/2009   16:15          274         1
10/07/2009   16:30          274         1
10/07/2009   16:45          274         1
10/07/2009   17:00          283         1
10/07/2009   17:15          274         1
10/07/2009   17:30          283         1
10/07/2009   17:45          274         1
10/07/2009   18:00          278         1
10/07/2009   18:15          269         1
10/07/2009   18:30          269         1
10/07/2009   18:45          269         1
10/07/2009   19:00          269         1
10/07/2009   19:15          274         1
10/07/2009   19:30          278         1
10/07/2009   19:45          274         1
10/07/2009   20:00          265         1
10/07/2009   20:15          260         1
10/07/2009   20:30          278         1
10/07/2009   20:45          278         1
10/07/2009   21:00          274         1
10/07/2009   21:15          274         1
10/07/2009   21:30          269         1
10/07/2009   21:45          265         1
10/07/2009   22:00          269         1
10/07/2009   22:15          274         1
10/07/2009   22:30          265         1
10/07/2009   22:45          274         1
10/07/2009   23:00          269         1
10/07/2009   23:15          265         1
10/07/2009   23:30          269         1
10/07/2009   23:45          260         1
10/08/2009   00:00          265         1
10/08/2009   00:15          269         1
10/08/2009   00:30          265         1
10/08/2009   00:45          260         1
10/08/2009   01:00          260         1
10/08/2009   01:15          260         1
10/08/2009   01:30          269         1
10/08/2009   01:45          274         1
10/08/2009   02:00          265         1
10/08/2009   02:15          269         1
10/08/2009   02:30          269         1
10/08/2009   02:45          265         1
10/08/2009   03:00          269         1
10/08/2009   03:15          265         1
10/08/2009   03:30          265         1
10/08/2009   03:45          260         1
10/08/2009   04:00          274         1
10/08/2009   04:15          269         1
10/08/2009   04:30          269         1
10/08/2009   04:45          265         1
10/08/2009   05:00          252         1
10/08/2009   05:15          269         1
10/08/2009   05:30          256         1
10/08/2009   05:45          256         1
10/08/2009   06:00          256         1
10/08/2009   06:15          260         1
10/08/2009   06:30          252         1
10/08/2009   06:45          265         1
10/08/2009   07:00          260         1
10/08/2009   07:15          256         1
10/08/2009   07:30          265         1
10/08/2009   07:45          265         1
10/08/2009   08:00          256         1
10/08/2009   08:15          252         1
10/08/2009   08:30          252         1
10/08/2009   08:45          265         1
10/08/2009   09:00          260         1
10/08/2009   09:15          260         1
10/08/2009   09:30          256         1
10/08/2009   09:45          260         1
10/08/2009   10:00          269         1
10/08/2009   10:15          260         1
10/08/2009   10:30          260         1
10/08/2009   10:45          260         1
10/08/2009   11:00          260         1
10/08/2009   11:15          256         1
10/08/2009   11:30          256         1
10/08/2009   11:45          256         1
10/08/2009   12:00          256         1
10/08/2009   12:15          260         1
10/08/2009   12:30          265         1
10/08/2009   12:45          265         1
10/08/2009   13:00          243         1
10/08/2009   13:15          260         1
10/08/2009   13:30          247         1
10/08/2009   13:45          260         1
10/08/2009   14:00          260         1
10/08/2009   14:15          252         1
10/08/2009   14:30          256         1
10/08/2009   14:45          256         1
10/08/2009   15:00          247         1
10/08/2009   15:15          265         1
10/08/2009   15:30          256         1
10/08/2009   15:45          247         1
10/08/2009   16:00          247         1
10/08/2009   16:15          247         1
10/08/2009   16:30          260         1
10/08/2009   16:45          243         1
10/08/2009   17:00          256         1
10/08/2009   17:15          260         1
10/08/2009   17:30          247         1
10/08/2009   17:45          256         1
10/08/2009   18:00          243         1
10/08/2009   18:15          252         1
10/08/2009   18:30          243         1
10/08/2009   18:45          239         1
10/08/2009   19:00          247         1
10/08/2009   19:15          256         1
10/08/2009   19:30          252         1
10/08/2009   19:45          252         1
10/08/2009   20:00          256         1
10/08/2009   20:15          243         1
10/08/2009   20:30          252         1
10/08/2009   20:45          243         1
10/08/2009   21:00          252         1
10/08/2009   21:15          252         1
10/08/2009   21:30          252         1
10/08/2009   21:45          247         1
10/08/2009   22:00          247         1
10/08/2009   22:15          252         1
10/08/2009   22:30          247         1
10/08/2009   22:45          252         1
10/08/2009   23:00          239         1
10/08/2009   23:15          247         1
10/08/2009   23:30          247         1
10/08/2009   23:45          243         1
10/09/2009   00:00          252         1
10/09/2009   00:15          239         1
10/09/2009   00:30          243         1
10/09/2009   00:45          247         1
10/09/2009   01:00          243         1
10/09/2009   01:15          239         1
10/09/2009   01:30          247         1
10/09/2009   01:45          243         1
10/09/2009   02:00          247         1
10/09/2009   02:15          239         1
10/09/2009   02:30          243         1
10/09/2009   02:45          235         1
10/09/2009   03:00          239         1
10/09/2009   03:15          243         1
10/09/2009   03:30          247         1
10/09/2009   03:45          243         1
10/09/2009   04:00          239         1
10/09/2009   04:15          235         1
10/09/2009   04:30          243         1
10/09/2009   04:45          243         1
10/09/2009   05:00          243         1
10/09/2009   05:15          239         1
10/09/2009   05:30          239         1
10/09/2009   05:45          239         1
10/09/2009   06:00          239         1
10/09/2009   06:15          231         1
10/09/2009   06:30          235         1
10/09/2009   06:45          235         1
10/09/2009   07:00          231         1
10/09/2009   07:15          231         1
10/09/2009   07:30          243         1
10/09/2009   07:45          231         1
10/09/2009   08:00          239         1
10/09/2009   08:15          235         1
10/09/2009   08:30          239         1
10/09/2009   08:45          239         1
10/09/2009   09:00          239         1
10/09/2009   09:15          235         1
10/09/2009   09:30          239         1
10/09/2009   09:45          235         1
10/09/2009   10:00          243         1
10/09/2009   10:15          243         1
10/09/2009   10:30          239         1
10/09/2009   10:45          235         1
10/09/2009   11:00          243         1
10/09/2009   11:15          227         1
10/09/2009   11:30          239         1
10/09/2009   11:45          239         1
10/09/2009   12:00          235         1
10/09/2009   12:15          243         1
10/09/2009   12:30          235         1
10/09/2009   12:45          231         1
10/09/2009   13:00          235         1
10/09/2009   13:15          231         1
10/09/2009   13:30          235         1
10/09/2009   13:45          231         1
10/09/2009   14:00          235         1
10/09/2009   14:15          227         1
10/09/2009   14:30          239         1
10/09/2009   14:45          243         1
10/09/2009   15:00          239         1
10/09/2009   15:15          231         1
10/09/2009   15:30          231         1
10/09/2009   15:45          235         1
10/09/2009   16:00          227         1
10/09/2009   16:15          227         1
10/09/2009   16:30          239         1
10/09/2009   16:45          239         1
10/09/2009   17:00          231         1
10/09/2009   17:15          223         1
10/09/2009   17:30          231         1
10/09/2009   17:45          235         1
10/09/2009   18:00          231         1
10/09/2009   18:15          231         1
10/09/2009   18:30          235         1
10/09/2009   18:45          227         1
10/09/2009   19:00          235         1
10/09/2009   19:15          231         1
10/09/2009   19:30          227         1
10/09/2009   19:45          231         1
10/09/2009   20:00          231         1
10/09/2009   20:15          235         1
10/09/2009   20:30          235         1
10/09/2009   20:45          231         1
10/09/2009   21:00          231         1
10/09/2009   21:15          235         1
10/09/2009   21:30          235         1
10/09/2009   21:45          227         1
10/09/2009   22:00          227         1
10/09/2009   22:15          231         1
10/09/2009   22:30          235         1
10/09/2009   22:45          227         1
10/09/2009   23:00          227         1
10/09/2009   23:15          231         1
10/09/2009   23:30          235         1
10/09/2009   23:45          231         1
10/10/2009   00:00          231         1
10/10/2009   00:15          227         1
10/10/2009   00:30          227         1
10/10/2009   00:45          227         1
10/10/2009   01:00          231         1
10/10/2009   01:15          223         1
10/10/2009   01:30          220         1
10/10/2009   01:45          216         1
10/10/2009   02:00          223         1
10/10/2009   02:15          216         1
10/10/2009   02:30          227         1
10/10/2009   02:45          220         1
10/10/2009   03:00          220         1
10/10/2009   03:15          227         1
10/10/2009   03:30          231         1
10/10/2009   03:45          223         1
10/10/2009   04:00          227         1
10/10/2009   04:15          231         1
10/10/2009   04:30          216         1
10/10/2009   04:45          216         1
10/10/2009   05:00          227         1
10/10/2009   05:15          227         1
10/10/2009   05:30          227         1
10/10/2009   05:45          227         1
10/10/2009   06:00          231         1
10/10/2009   06:15          227         1
10/10/2009   06:30          220         1
10/10/2009   06:45          216         1
10/10/2009   07:00          220         1
10/10/2009   07:15          227         1
10/10/2009   07:30          223         1
10/10/2009   07:45          212         1
10/10/2009   08:00          231         1
10/10/2009   08:15          223         1
10/10/2009   08:30          223         1
10/10/2009   08:45          227         1
10/10/2009   09:00          231         1
10/10/2009   09:15          223         1
