"","R","m","cov","seasonality","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"19","DUE",1,"pc","fixed_factors",855,8191,9.58011695906433,-2081.63687978385,-2453.27375956771,0.670973373317324,0.919626677640829,0.996986416927978,1487,212,0,"0 ","PctIce2011Ws,PopDen2010Ws,RckDepWs,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100,PctImp2006WsRp100",NA,NA,NA,"-0.364130010035841,-0.300140412669552,0.270346512382439,-0.266219968154429,-0.251696516443947,-0.236229944498811",NA,NA,NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,RdDensWsRp100,PctUrbLo2011WsRp100,PctIce2011Ws",NA,"-0.856227070495936,-0.639673629130348,0.621416814233702,0.547995703839879,0.526554126553667,-0.505636132102733",NA
"20","DUE",1,"sn","fixed_factors",855,8191,9.58011695906433,-1556.46508739908,-1402.93017479816,0.652628343802112,0.917501821603686,0.995876367161373,2943,565,0,"0 ","BFIWs,PctIce2011Ws,WsAreaSqKm,ElevWs,RunoffWs,WtDepWs",NA,NA,NA,"-0.499996944085714,-0.48380787025338,-0.3700193303722,-0.28806039348193,0.255822508337037,-0.242028674315189",NA,NA,NA,"ElevWs,PctUrbLo2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbOp2011WsRp100,PctUrbHi2011WsRp100",NA,"0.554464850607827,-0.498767538574077,-0.47491097582798,-0.47136836980026,-0.457284355214217,-0.439166958016741",NA
"21","DUE",1,"pcsn","fixed_factors",1349,8191,6.07190511489993,-2377.65847628986,-2057.31695257972,0.683783068915539,0.923215553364992,0.997028874635603,3353,604,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PopDen2010Ws,PctUrbHi2011WsRp100,RunoffWs",NA,NA,NA,"-0.438097789904007,0.341249054543121,-0.286387841108801,-0.245571884637504,-0.213399634308818,0.205302733549073",NA,NA,NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,RdDensWsRp100,PctIce2011Ws,PctUrbLo2011WsRp100","PctUrbOp2011WsRp100,ElevWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws,PctUrbHi2011WsRp100","-0.857262483631806,-0.64436823636381,0.590518650149099,0.532134159542512,-0.51613132703285,0.506056038737296","-0.646199857543939,0.635243735442491,-0.621244120989918,-0.5969810837481,-0.59134313540728,-0.558772353775304"
"22","DUE",1,"pc","fourier",665,8191,12.3172932330827,-1279.35959876595,-1228.7191975319,0.534151867011283,0.905498336565788,0.997109100680756,174,21,0,"0 ","PctIce2011Ws,RunoffWs,PopDen2010Ws,BFIWs,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100",NA,NA,NA,"-0.332017978636024,0.30244744225589,-0.281115681898528,-0.267021175672015,-0.249771943278587,-0.226479890549361",NA,NA,NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,BFIWs,PctUrbLo2011WsRp100,PctImp2006WsRp100",NA,"-0.802199345797452,-0.565384309965612,0.525787199884698,-0.458819835759662,0.435421623485579,0.422592592720935",NA
"23","DUE",1,"sn","fourier",665,8191,12.3172932330827,-892.12855773908,-454.257115478159,0.553955130384593,0.894811901867692,0.995671347424569,2388,469,0,"0 ","BFIWs,RunoffWs,PctIce2011Ws,WsAreaSqKm,PctAlluvCoastWs,PopDen2010Ws",NA,NA,NA,"-0.480092553394027,0.376968721262735,-0.35337917003598,-0.276899381175144,0.196075774220781,-0.182110253641216",NA,NA,NA,"PctIce2011Ws,RckDepWs,WtDepWs,PopDen2010Ws,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.498584241288184,0.395323117703166,-0.300319925668009,-0.207664157670668,-0.195360458400939,-0.18664792337116",NA
"24","DUE",1,"pcsn","fourier",1159,8191,7.06729939603106,-1726.36104311318,-1134.72208622635,0.603718559868171,0.913083620317892,0.997330387156131,3841,664,0,"0 ","RunoffWs,PopDen2010Ws,PctIce2011Ws,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100,PctImp2006WsRp100",NA,NA,NA,"0.327445855224831,-0.307517062618547,-0.275842620169039,-0.269434186696258,-0.24116495260108,-0.237231105995538",NA,NA,NA,"ElevWs,WsAreaSqKm,BFIWs,PctUrbOp2011WsRp100,PctIce2011Ws,RdDensWsRp100","PctGlacLakeFineWs,RckDepWs,PctIce2011Ws,BFIWs,ElevWs,PctUrbLo2011WsRp100","-0.828387356190012,-0.660755296582717,-0.546359963151986,0.488819757802356,-0.468766154565575,0.42333477270965","0.353892965292871,0.318319953515298,-0.308576174693232,0.249619453076745,0.245973732647258,-0.184665351833828"
"25","DUE",2,"pc","fixed_factors",873,8191,9.38258877434135,-2935.21433069011,-4124.42866138021,0.732370775153787,0.945030580226353,0.997609624367804,2138,312,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","RckDepWs,PctUrbOp2011WsRp100,RdDensWsRp100,PermWs,PctUrbLo2011WsRp100,PctIce2011Ws",NA,NA,"-0.605168935955276,0.579642132547356,-0.452549752908043,0.286737072304023,0.271680205113186,0.211597132526399","-0.716418487741018,-0.63132283898041,-0.583889753071568,-0.58325169238294,-0.553415784414156,0.545109078170419",NA,NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,RdDensWsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100",NA,"-0.845000923742703,-0.645558665102559,0.600484862585671,0.516673717404033,0.510390629673022,0.490463766054821",NA
"26","DUE",2,"sn","fixed_factors",873,8191,9.38258877434135,-2356.67106804503,-2967.34213609006,0.713030379147643,0.93601848511417,0.997909177732329,3288,622,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,RdDensWsRp100,ElevWs,PctAlluvCoastWs","RckDepWs,BFIWs,WtDepWs,RunoffWs,PctGlacLakeFineWs,PctUrbOp2011WsRp100",NA,NA,"-0.71479807995233,0.523775176549156,-0.496196132108283,0.399610098278624,-0.372170562739968,0.364389547249959","-0.720624950221761,-0.578099891842941,0.421711936254159,0.403276992912457,-0.379103771329919,-0.375083629260376",NA,NA,"ElevWs,PctUrbLo2011WsRp100,PopDen2010Ws,PctImp2006WsRp100,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100",NA,"0.472270279891632,-0.422402351632946,-0.419573173521829,-0.403133737836793,-0.385774315682716,-0.378300365115254",NA
"27","DUE",2,"pcsn","fixed_factors",1367,8191,5.9919531821507,-3206.0081008718,-3678.01620174359,0.743933104110529,0.946711569796136,0.997890934682108,3922,695,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","RckDepWs,PctUrbOp2011WsRp100,PermWs,RdDensWsRp100,PctIce2011Ws,WtDepWs",NA,NA,"-0.613289337500753,0.580303281189832,-0.468313353880032,0.305383016569891,0.279040408713456,0.214179367996443","-0.743643577201303,-0.604578657628754,-0.573420483829352,-0.567000831443655,0.552899530755866,0.532055315312314",NA,NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,RdDensWsRp100,PctUrbLo2011WsRp100,BFIWs","PopDen2010Ws,ElevWs,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbHi2011WsRp100","-0.843861930152865,-0.655483914477571,0.574216936921116,0.511261410639784,0.50031177011596,-0.487221469419697","-0.513581403475137,0.505294251760761,-0.502900350999797,-0.496744986074012,-0.492685522751392,-0.48378174381605"
"28","DUE",2,"pc","fourier",683,8191,11.9926793557833,-2231.46726917516,-3096.93453835033,0.694674356157328,0.93446846502133,0.997189652121632,10,1,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","PctIce2011Ws,RckDepWs,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100,PermWs",NA,NA,"-0.613823807277371,0.495552143835338,-0.444721608030154,0.273075742527953,0.262396681556624,0.200521628272634","0.80294482869004,-0.794723650797752,-0.648818488814217,0.634832678931963,-0.585062513624356,-0.565531028709633",NA,NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,BFIWs,PctUrbLo2011WsRp100,PctImp2006WsRp100",NA,"-0.799967073151783,-0.565989829407312,0.521319927318968,-0.460248431274989,0.430261066420269,0.417328315093633",NA
"29","DUE",2,"sn","fourier",683,8191,11.9926793557833,-1769.04062894547,-2172.08125789094,0.68189558657875,0.926880843135904,0.998123669094244,2659,519,0,"0 ","PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,ElevWs","RckDepWs,PctIce2011Ws,RdDensWsRp100,WtDepWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs",NA,NA,"-0.683425911176803,-0.461061783460384,0.447553314855653,0.350683102352779,0.346146114151806,-0.325259794515399","-0.720338986366024,0.531402960341102,-0.500558310756789,0.492252406547954,-0.482849343190983,-0.482190092353764",NA,NA,"PctIce2011Ws,RckDepWs,WtDepWs,PopDen2010Ws,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.462309583496496,0.353497604064366,-0.267820247163364,-0.228890795782132,-0.212920475838682,-0.204486148716255",NA
"30","DUE",2,"pcsn","fourier",1177,8191,6.95921835174172,-2679.4567618793,-3004.91352375859,0.729076164725725,0.94000317535415,0.997876315518397,3808,688,0,"0 ","PctIce2011Ws,RckDepWs,WtDepWs,PctAlluvCoastWs,RdDensWsRp100,PermWs","RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,PermWs,WtDepWs",NA,NA,"-0.574182730240868,0.514439429293426,-0.437926227342587,0.303485228112258,0.230505759815773,0.181064236048222","-0.690034915586394,0.687824502661302,-0.6365618876708,-0.63538098499059,-0.558910523024194,0.556127195932115",NA,NA,"ElevWs,WsAreaSqKm,BFIWs,PctUrbOp2011WsRp100,PctIce2011Ws,RdDensWsRp100","ElevWs,PctGlacLakeFineWs,RckDepWs,PctIce2011Ws,BFIWs,PctUrbLo2011WsRp100","-0.818327115976403,-0.666511343404285,-0.562976769009361,0.478939083951519,-0.459969590249505,0.418293729492848","0.306507373394409,0.271522847580533,0.255534132115002,-0.25339977276739,0.239475314896485,-0.205631640131481"
